state,city,zipcode
Borsod-Abauj-Zemplen,Edeleny,3780
Borsod-Abauj-Zemplen,Ladbesenyo,3780
Borsod-Abauj-Zemplen,Edeleny,3783
Borsod-Abauj-Zemplen,Hegymeg,3786
Borsod-Abauj-Zemplen,Irota,3786
Borsod-Abauj-Zemplen,Lak,3786
Borsod-Abauj-Zemplen,Szakacsi,3786
Borsod-Abauj-Zemplen,Tomor,3787
Borsod-Abauj-Zemplen,Sajokeresztur,3791
Borsod-Abauj-Zemplen,Sajobabony,3792
Borsod-Abauj-Zemplen,Sajoecseg,3793
Borsod-Abauj-Zemplen,Boldva,3794
Borsod-Abauj-Zemplen,Ziliz,3794
Borsod-Abauj-Zemplen,Hangacs,3795
Borsod-Abauj-Zemplen,Nyomar,3795
Borsod-Abauj-Zemplen,Borsodszirak,3796
Borsod-Abauj-Zemplen,Szikszo,3800
Borsod-Abauj-Zemplen,Abaujszolnok,3809
Borsod-Abauj-Zemplen,Nyesta,3809
Borsod-Abauj-Zemplen,Selyeb,3809
Borsod-Abauj-Zemplen,Alsovadasz,3811
Borsod-Abauj-Zemplen,Homrogd,3812
Borsod-Abauj-Zemplen,Monaj,3812
Borsod-Abauj-Zemplen,Kupa,3813
Borsod-Abauj-Zemplen,Felsovadasz,3814
Borsod-Abauj-Zemplen,Abaujlak,3815
Borsod-Abauj-Zemplen,Gadna,3815
Borsod-Abauj-Zemplen,Gagyvendegi,3816
Borsod-Abauj-Zemplen,Gagybator,3817
Borsod-Abauj-Zemplen,Buttos,3821
Borsod-Abauj-Zemplen,Kany,3821
Borsod-Abauj-Zemplen,Keresztete,3821
Borsod-Abauj-Zemplen,Krasznokvajda,3821
Borsod-Abauj-Zemplen,Pamleny,3821
Borsod-Abauj-Zemplen,Perecse,3821
Borsod-Abauj-Zemplen,Szaszfa,3821
Borsod-Abauj-Zemplen,Debrete,3825
Borsod-Abauj-Zemplen,Rakaca,3825
Borsod-Abauj-Zemplen,Viszlo,3825
Borsod-Abauj-Zemplen,Rakacaszend,3826
Borsod-Abauj-Zemplen,Kazsmark,3831
Borsod-Abauj-Zemplen,Leh,3832
Borsod-Abauj-Zemplen,Rasonysapberencs,3833
Borsod-Abauj-Zemplen,Beret,3834
Borsod-Abauj-Zemplen,Detek,3834
Borsod-Abauj-Zemplen,Baktakek,3836
Borsod-Abauj-Zemplen,Alsogagy,3837
Borsod-Abauj-Zemplen,Csenyete,3837
Borsod-Abauj-Zemplen,Felsogagy,3837
Borsod-Abauj-Zemplen,Gagyapati,3837
Borsod-Abauj-Zemplen,Aszalo,3841
Borsod-Abauj-Zemplen,Halmaj,3842
Borsod-Abauj-Zemplen,Kiskinizs,3843
Borsod-Abauj-Zemplen,Nagykinizs,3844
Borsod-Abauj-Zemplen,Szentistvanbaksa,3844
Borsod-Abauj-Zemplen,Hernadkercs,3846
Borsod-Abauj-Zemplen,Felsodobsza,3847
Borsod-Abauj-Zemplen,Csobad,3848
Borsod-Abauj-Zemplen,Forro,3849
Borsod-Abauj-Zemplen,Inancs,3851
Borsod-Abauj-Zemplen,Hernadszentandras,3852
Borsod-Abauj-Zemplen,Hernadbud,3853
Borsod-Abauj-Zemplen,Pere,3853
Borsod-Abauj-Zemplen,Gibart,3854
Borsod-Abauj-Zemplen,Fancsal,3855
Borsod-Abauj-Zemplen,Encs,3860
Borsod-Abauj-Zemplen,Szalaszend,3863
Borsod-Abauj-Zemplen,Fulokercs,3864
Borsod-Abauj-Zemplen,Faj,3865
Borsod-Abauj-Zemplen,Litka,3866
Borsod-Abauj-Zemplen,Szemere,3866
Borsod-Abauj-Zemplen,Mera,3871
Borsod-Abauj-Zemplen,Novajidrany,3872
Borsod-Abauj-Zemplen,Garadna,3873
Borsod-Abauj-Zemplen,Hernadpetri,3874
Borsod-Abauj-Zemplen,Hernadvecse,3874
Borsod-Abauj-Zemplen,Pusztaradvany,3874
Borsod-Abauj-Zemplen,Hernadszurdok,3875
Borsod-Abauj-Zemplen,Hidasnemeti,3876
Borsod-Abauj-Zemplen,Tornyosnemeti,3877
Borsod-Abauj-Zemplen,Abaujszanto,3881
Borsod-Abauj-Zemplen,Basko,3881
Borsod-Abauj-Zemplen,Sima,3881
Borsod-Abauj-Zemplen,Abaujalpar,3882
Borsod-Abauj-Zemplen,Abaujker,3882
Borsod-Abauj-Zemplen,Boldogkoujfalu,3884
Borsod-Abauj-Zemplen,Arka,3885
Borsod-Abauj-Zemplen,Boldogkovaralja,3885
Borsod-Abauj-Zemplen,Korlat,3886
Borsod-Abauj-Zemplen,Hernadcece,3887
Borsod-Abauj-Zemplen,Vizsoly,3888
Borsod-Abauj-Zemplen,Vilmany,3891
Borsod-Abauj-Zemplen,Hejce,3892
Borsod-Abauj-Zemplen,Fony,3893
Borsod-Abauj-Zemplen,Mogyoroska,3893
Borsod-Abauj-Zemplen,Regec,3893
Borsod-Abauj-Zemplen,Goncruszka,3894
Borsod-Abauj-Zemplen,Gonc,3895
Borsod-Abauj-Zemplen,Telkibanya,3896
Borsod-Abauj-Zemplen,Zsujta,3897
Borsod-Abauj-Zemplen,Abaujvar,3898
Borsod-Abauj-Zemplen,Panyok,3898
Borsod-Abauj-Zemplen,Keked,3899
Borsod-Abauj-Zemplen,Szerencs,3900
Borsod-Abauj-Zemplen,Szerencs,3902
Borsod-Abauj-Zemplen,Bekecs,3903
Borsod-Abauj-Zemplen,Legyesbenye,3904
Borsod-Abauj-Zemplen,Monok,3905
Borsod-Abauj-Zemplen,Golop,3906
Borsod-Abauj-Zemplen,Tallya,3907
Borsod-Abauj-Zemplen,Ratka,3908
Borsod-Abauj-Zemplen,Mad,3909
Borsod-Abauj-Zemplen,Tokaj,3910
Borsod-Abauj-Zemplen,Tarcal,3915
Borsod-Abauj-Zemplen,Bodrogkeresztur,3916
Borsod-Abauj-Zemplen,Bodrogkisfalud,3917
Borsod-Abauj-Zemplen,Szegi,3918
Borsod-Abauj-Zemplen,Szegilong,3918
Borsod-Abauj-Zemplen,Taktaszada,3921
Borsod-Abauj-Zemplen,Taktaharkany,3922
Borsod-Abauj-Zemplen,Gesztely,3923
Borsod-Abauj-Zemplen,Taktakenez,3924
Borsod-Abauj-Zemplen,Prugy,3925
Borsod-Abauj-Zemplen,Taktabaj,3926
Borsod-Abauj-Zemplen,Csobaj,3927
Borsod-Abauj-Zemplen,Tiszatardos,3928
Borsod-Abauj-Zemplen,Tiszaladany,3929
Borsod-Abauj-Zemplen,Mezozombor,3931
Borsod-Abauj-Zemplen,Erdobenye,3932
Borsod-Abauj-Zemplen,Olaszliszka,3933
Borsod-Abauj-Zemplen,Tolcsva,3934
Borsod-Abauj-Zemplen,Erdohorvati,3935
Borsod-Abauj-Zemplen,Haromhuta,3936
Borsod-Abauj-Zemplen,Komloska,3937
Borsod-Abauj-Zemplen,Vamosujfalu,3941
Borsod-Abauj-Zemplen,Sarazsadany,3942
Borsod-Abauj-Zemplen,Bodrogolaszi,3943
Borsod-Abauj-Zemplen,Satoraljaujhely,3944
Borsod-Abauj-Zemplen,Satoraljaujhely,3945
Borsod-Abauj-Zemplen,Sarospatak,3950
Borsod-Abauj-Zemplen,Gyorgytarlo,3954
Borsod-Abauj-Zemplen,Kenezlo,3955
Borsod-Abauj-Zemplen,Viss,3956
Borsod-Abauj-Zemplen,Zalkod,3957
Borsod-Abauj-Zemplen,Hercegkut,3958
Borsod-Abauj-Zemplen,Makkoshotyka,3959
Borsod-Abauj-Zemplen,Vajdacska,3961
Borsod-Abauj-Zemplen,Karos,3962
Borsod-Abauj-Zemplen,Karcsa,3963
Borsod-Abauj-Zemplen,Pacin,3964
Borsod-Abauj-Zemplen,Kisrozvagy,3965
Borsod-Abauj-Zemplen,Nagyrozvagy,3965
Borsod-Abauj-Zemplen,Lacacseke,3967
Borsod-Abauj-Zemplen,Tiszakarad,3971
Borsod-Abauj-Zemplen,Tiszacsermely,3972
Borsod-Abauj-Zemplen,Cigand,3973
Borsod-Abauj-Zemplen,Ricse,3974
Borsod-Abauj-Zemplen,Semjen,3974
Borsod-Abauj-Zemplen,Revleanyvar,3976
Borsod-Abauj-Zemplen,Zemplenagard,3977
Borsod-Abauj-Zemplen,Damoc,3978
Borsod-Abauj-Zemplen,Satoraljaujhely,3980
Borsod-Abauj-Zemplen,Alsoberecki,3985
Borsod-Abauj-Zemplen,Felsoberecki,3985
Borsod-Abauj-Zemplen,Bodroghalom,3987
Borsod-Abauj-Zemplen,Satoraljaujhely,3988
Borsod-Abauj-Zemplen,Alsoregmec,3989
Borsod-Abauj-Zemplen,Felsoregmec,3989
Borsod-Abauj-Zemplen,Mikohaza,3989
Borsod-Abauj-Zemplen,Vilyvitany,3991
Borsod-Abauj-Zemplen,Kovacsvagas,3992
Borsod-Abauj-Zemplen,Vagashuta,3992
Borsod-Abauj-Zemplen,Fuzerradvany,3993
Borsod-Abauj-Zemplen,Bozsva,3994
Borsod-Abauj-Zemplen,Filkehaza,3994
Borsod-Abauj-Zemplen,Fuzerkajata,3994
Borsod-Abauj-Zemplen,Kishuta,3994
Borsod-Abauj-Zemplen,Nagyhuta,3994
Borsod-Abauj-Zemplen,Palhaza,3994
Borsod-Abauj-Zemplen,Pusztafalu,3995
Borsod-Abauj-Zemplen,Fuzer,3996
Borsod-Abauj-Zemplen,Fuzerkomlos,3997
Borsod-Abauj-Zemplen,Nyiri,3998
Borsod-Abauj-Zemplen,Hollohaza,3999
Budapest,Budapest,1007
Budapest,Budapest,1011
Budapest,Budapest,1012
Budapest,Budapest,1013
Budapest,Budapest,1014
Budapest,Budapest,1015
Budapest,Budapest,1016
Budapest,Budapest,1021
Budapest,Budapest,1022
Budapest,Budapest,1023
Budapest,Budapest,1024
Budapest,Budapest,1025
Budapest,Budapest,1026
Budapest,Budapest,1027
Budapest,Budapest,1028
Budapest,Budapest,1029
Budapest,Budapest,1031
Budapest,Budapest,1032
Budapest,Budapest,1033
Budapest,Budapest,1034
Budapest,Budapest,1035
Budapest,Budapest,1036
Budapest,Budapest,1037
Budapest,Budapest,1038
Budapest,Budapest,1039
Budapest,Budapest,1041
Budapest,Budapest,1042
Budapest,Budapest,1043
Budapest,Budapest,1044
Budapest,Budapest,1045
Budapest,Budapest,1046
Budapest,Budapest,1047
Budapest,Budapest,1048
Budapest,Budapest,1051
Budapest,Budapest,1052
Budapest,Budapest,1053
Budapest,Budapest,1054
Budapest,Budapest,1055
Budapest,Budapest,1056
Budapest,Budapest,1061
Budapest,Budapest,1062
Budapest,Budapest,1063
Budapest,Budapest,1064
Budapest,Budapest,1065
Budapest,Budapest,1066
Budapest,Budapest,1067
Budapest,Budapest,1068
Budapest,Budapest,1071
Budapest,Budapest,1072
Budapest,Budapest,1073
Budapest,Budapest,1074
Budapest,Budapest,1075
Budapest,Budapest,1076
Budapest,Budapest,1077
Budapest,Budapest,1078
Budapest,Budapest,1081
Budapest,Budapest,1082
Budapest,Budapest,1083
Budapest,Budapest,1084
Budapest,Budapest,1085
Budapest,Budapest,1086
Budapest,Budapest,1087
Budapest,Budapest,1088
Budapest,Budapest,1089
Budapest,Budapest,1091
Budapest,Budapest,1092
Budapest,Budapest,1093
Budapest,Budapest,1094
Budapest,Budapest,1095
Budapest,Budapest,1096
Budapest,Budapest,1097
Budapest,Budapest,1098
Budapest,Budapest,1101
Budapest,Budapest,1102
Budapest,Budapest,1103
Budapest,Budapest,1104
Budapest,Budapest,1105
Budapest,Budapest,1106
Budapest,Budapest,1107
Budapest,Budapest,1108
Budapest,Budapest,1111
Budapest,Budapest,1112
Budapest,Budapest,1113
Budapest,Budapest,1114
Budapest,Budapest,1115
Budapest,Budapest,1116
Budapest,Budapest,1117
Budapest,Budapest,1118
Budapest,Budapest,1119
Budapest,Budapest,1121
Budapest,Budapest,1122
Budapest,Budapest,1123
Budapest,Budapest,1124
Budapest,Budapest,1125
Budapest,Budapest,1126
Budapest,Budapest,1131
Budapest,Budapest,1132
Budapest,Budapest,1133
Budapest,Budapest,1134
Budapest,Budapest,1135
Budapest,Budapest,1136
Budapest,Budapest,1137
Budapest,Budapest,1138
Budapest,Budapest,1139
Budapest,Budapest,1141
Budapest,Budapest,1142
Budapest,Budapest,1143
Budapest,Budapest,1144
Budapest,Budapest,1145
Budapest,Budapest,1146
Budapest,Budapest,1147
Budapest,Budapest,1148
Budapest,Budapest,1149
Budapest,Budapest,1151
Budapest,Budapest,1152
Budapest,Budapest,1153
Budapest,Budapest,1154
Budapest,Budapest,1155
Budapest,Budapest,1156
Budapest,Budapest,1157
Budapest,Budapest,1158
Budapest,Budapest,1161
Budapest,Budapest,1162
Budapest,Budapest,1163
Budapest,Budapest,1164
Budapest,Budapest,1165
Budapest,Budapest,1171
Budapest,Budapest,1172
Budapest,Budapest,1173
Budapest,Budapest,1174
Budapest,Budapest,1181
Budapest,Budapest,1182
Budapest,Budapest,1183
Budapest,Budapest,1184
Budapest,Budapest,1185
Budapest,Budapest,1186
Budapest,Budapest,1188
Budapest,Budapest,1191
Budapest,Budapest,1192
Budapest,Budapest,1193
Budapest,Budapest,1194
Budapest,Budapest,1195
Budapest,Budapest,1196
Budapest,Budapest,1201
Budapest,Budapest,1202
Budapest,Budapest,1203
Budapest,Budapest,1204
Budapest,Budapest,1205
Budapest,Budapest,1211
Budapest,Budapest,1212
Budapest,Budapest,1213
Budapest,Budapest,1214
Budapest,Budapest,1215
Budapest,Budapest,1221
Budapest,Budapest,1222
Budapest,Budapest,1223
Budapest,Budapest,1224
Budapest,Budapest,1225
Budapest,Budapest,1237
Budapest,Budapest,1238
Budapest,Budapest,1239
Csongrad,Szentes,6600
Csongrad,Nagytoke,6612
Csongrad,Derekegyhaz,6621
Csongrad,Nagymagocs,6622
Csongrad,arpadhalom,6623
Csongrad,Eperjes,6624
Csongrad,Fabiansebestyen,6625
Csongrad,Mindszent,6630
Csongrad,Szegvar,6635
Csongrad,Martely,6636
Csongrad,Csongrad,6640
Csongrad,Felgyo,6645
Csongrad,Tomorkeny,6646
Csongrad,Csanytelek,6647
Csongrad,Csongrad,6648
Csongrad,Szeged,6700
Csongrad,Szeged,6710
Csongrad,Szeged,6720
Csongrad,Szeged,6721
Csongrad,Szeged,6722
Csongrad,Szeged,6723
Csongrad,Szeged,6724
Csongrad,Szeged,6725
Csongrad,Szeged,6726
Csongrad,Szeged,6727
Csongrad,Szeged,6728
Csongrad,Szeged,6729
Csongrad,Algyo,6750
Csongrad,Szeged,6753
Csongrad,ujszentivan,6754
Csongrad,Kubekhaza,6755
Csongrad,Tiszasziget,6756
Csongrad,Szeged,6757
Csongrad,Roszke,6758
Csongrad,Kistelek,6760
Csongrad,Sandorfalva,6762
Csongrad,Szatymaz,6763
Csongrad,Balastya,6764
Csongrad,Csengele,6765
Csongrad,Doc,6766
Csongrad,opusztaszer,6767
Csongrad,Baks,6768
Csongrad,Pusztaszer,6769
Csongrad,Szeged,6771
Csongrad,Deszk,6772
Csongrad,Klarafalva,6773
Csongrad,Ferencszallas,6774
Csongrad,Kiszombor,6775
Csongrad,Domaszek,6781
Csongrad,Morahalom,6782
Csongrad,asotthalom,6783
Csongrad,ottomos,6784
Csongrad,Pusztamerges,6785
Csongrad,Ruzsa,6786
Csongrad,Zakanyszek,6787
Csongrad,Szeged,6791
Csongrad,Zsombo,6792
Csongrad,Forraskut,6793
Csongrad,ulles,6794
Csongrad,Bordany,6795
Csongrad,Hodmezovasarhely,6800
Csongrad,Hodmezovasarhely,6805
Csongrad,Hodmezovasarhely,6806
Csongrad,Szekkutas,6821
Csongrad,Mako,6900
Csongrad,Mako,6903
Csongrad,Kiralyhegyes,6911
Csongrad,Kovegy,6912
Csongrad,Csanadpalota,6913
Csongrad,Pitvaros,6914
Csongrad,Csanadalberti,6915
Csongrad,Ambrozfalva,6916
Csongrad,Nagyer,6917
Csongrad,Maroslele,6921
Csongrad,Foldeak,6922
Csongrad,ofoldeak,6923
Csongrad,Apatfalva,6931
Csongrad,Magyarcsanad,6932
Csongrad,Nagylak,6933
Fejer,Bicske,2060
Fejer,obarok,2063
Fejer,Csabdi,2064
Fejer,Many,2065
Fejer,Szar,2066
Fejer,ujbarok,2066
Fejer,Szarliget,2067
Fejer,Etyek,2091
Fejer,Dunaujvaros,2400
Fejer,Dunaujvaros,2407
Fejer,Nagyvenyim,2421
Fejer,Mezofalva,2422
Fejer,Daruszentmiklos,2423
Fejer,Eloszallas,2424
Fejer,Nagykaracsony,2425
Fejer,Baracs,2426
Fejer,Baracs,2427
Fejer,Kisapostag,2428
Fejer,Perkata,2431
Fejer,Szabadegyhaza,2432
Fejer,Sarosd,2433
Fejer,Hantos,2434
Fejer,Nagylok,2435
Fejer,Ercsi,2451
Fejer,Ercsi,2453
Fejer,Ivancsa,2454
Fejer,Beloiannisz,2455
Fejer,Besnyo,2456
Fejer,Adony,2457
Fejer,Kulcs,2458
Fejer,Racalmas,2459
Fejer,Martonvasar,2462
Fejer,Tordas,2463
Fejer,Gyuro,2464
Fejer,Rackeresztur,2465
Fejer,Baracska,2471
Fejer,Kajaszo,2472
Fejer,Val,2473
Fejer,Kapolnasnyek,2475
Fejer,Pazmand,2476
Fejer,Vereb,2477
Fejer,Velence,2481
Fejer,Gardony,2483
Fejer,Gardony,2484
Fejer,Gardony,2485
Fejer,Pusztaszabolcs,2490
Fejer,Sarbogard,7000
Fejer,Sarbogard,7003
Fejer,Alap,7011
Fejer,Alsoszentivan,7012
Fejer,Cece,7013
Fejer,Saregres,7014
Fejer,Igar,7015
Fejer,Mezoszilas,7017
Fejer,Sarbogard,7018
Fejer,Sarbogard,7019
Fejer,Vajta,7041
Fejer,Szekesfehervar,8000
Fejer,Szekesfehervar,8019
Fejer,Csor,8041
Fejer,Moha,8042
Fejer,Iszkaszentgyorgy,8043
Fejer,Kincsesbanya,8044
Fejer,Isztimer,8045
Fejer,Bakonykuti,8046
Fejer,Sarkeresztes,8051
Fejer,Fehervarcsurgo,8052
Fejer,Bodajk,8053
Fejer,Balinka,8054
Fejer,Balinka,8055
Fejer,Bakonycsernye,8056
Fejer,Mor,8060
Fejer,Nagyveleg,8065
Fejer,Pusztavam,8066
Fejer,Magyaralmas,8071
Fejer,Sored,8072
Fejer,Csakbereny,8073
Fejer,Csokako,8074
Fejer,Bodmer,8080
Fejer,Zamoly,8081
Fejer,Gant,8082
Fejer,Csakvar,8083
Fejer,Vertesboglar,8085
Fejer,Felcsut,8086
Fejer,Alcsutdoboz,8087
Fejer,Tabajd,8088
Fejer,Vertesacsa,8089
Fejer,Patka,8092
Fejer,Lovasbereny,8093
Fejer,Pakozd,8095
Fejer,Sukoro,8096
Fejer,Nadap,8097
Fejer,Seregelyes,8111
Fejer,Zichyujfalu,8112
Fejer,Tac,8121
Fejer,Csosz,8122
Fejer,Soponya,8123
Fejer,Kaloz,8124
Fejer,Sarkeresztur,8125
Fejer,Sarszentagota,8126
Fejer,Aba,8127
Fejer,Enying,8130
Fejer,Enying,8131
Fejer,Lepseny,8132
Fejer,Mezoszentgyorgy,8133
Fejer,Matyasdomb,8134
Fejer,Deg,8135
Fejer,Lajoskomarom,8136
Fejer,Mezokomarom,8137
Fejer,Szabadhidveg,8138
Fejer,urhida,8142
Fejer,Sarszentmihaly,8143
Fejer,Sarkeszi,8144
Fejer,Nadasdladany,8145
Fejer,Jeno,8146
Fejer,Szabadbattyan,8151
Fejer,Koszarhegy,8152
Fejer,Polgardi,8154
Fejer,Kislang,8156
Fejer,Fule,8157
Gyor-Moson-Sopron,Gyor,9000
Gyor-Moson-Sopron,Gyor,9011
Gyor-Moson-Sopron,Gyor,9012
Gyor-Moson-Sopron,Gyor,9019
Gyor-Moson-Sopron,Gyor,9021
Gyor-Moson-Sopron,Gyor,9022
Gyor-Moson-Sopron,Gyor,9023
Gyor-Moson-Sopron,Gyor,9024
Gyor-Moson-Sopron,Gyor,9025
Gyor-Moson-Sopron,Gyor,9026
Gyor-Moson-Sopron,Gyor,9027
Gyor-Moson-Sopron,Gyor,9028
Gyor-Moson-Sopron,Gyor,9029
Gyor-Moson-Sopron,Gyor,9030
Gyor-Moson-Sopron,Vamosszabadi,9061
Gyor-Moson-Sopron,Kisbajcs,9062
Gyor-Moson-Sopron,Venek,9062
Gyor-Moson-Sopron,Nagybajcs,9063
Gyor-Moson-Sopron,Vamosszabadi,9064
Gyor-Moson-Sopron,Gonyu,9071
Gyor-Moson-Sopron,Nagyszentjanos,9072
Gyor-Moson-Sopron,Bony,9073
Gyor-Moson-Sopron,Retalap,9074
Gyor-Moson-Sopron,Gyorujbarat,9081
Gyor-Moson-Sopron,Nyul,9082
Gyor-Moson-Sopron,ecs,9083
Gyor-Moson-Sopron,Gyorsag,9084
Gyor-Moson-Sopron,Pazmandfalu,9085
Gyor-Moson-Sopron,Toltestava,9086
Gyor-Moson-Sopron,Bakonypeterd,9088
Gyor-Moson-Sopron,Lazi,9089
Gyor-Moson-Sopron,Pannonhalma,9090
Gyor-Moson-Sopron,Ravazd,9091
Gyor-Moson-Sopron,Tarjanpuszta,9092
Gyor-Moson-Sopron,Gyorasszonyfa,9093
Gyor-Moson-Sopron,Tapszentmiklos,9094
Gyor-Moson-Sopron,Tap,9095
Gyor-Moson-Sopron,Nyalka,9096
Gyor-Moson-Sopron,Mezoors,9097
Gyor-Moson-Sopron,Per,9098
Gyor-Moson-Sopron,Per,9099
Gyor-Moson-Sopron,Tet,9100
Gyor-Moson-Sopron,Tenyo,9111
Gyor-Moson-Sopron,Sokoropatka,9112
Gyor-Moson-Sopron,Koronco,9113
Gyor-Moson-Sopron,Gyorszemere,9121
Gyor-Moson-Sopron,Felpec,9122
Gyor-Moson-Sopron,Kajarpec,9123
Gyor-Moson-Sopron,Gyomore,9124
Gyor-Moson-Sopron,Szerecseny,9125
Gyor-Moson-Sopron,Gyarmat,9126
Gyor-Moson-Sopron,Csikvand,9127
Gyor-Moson-Sopron,Morichida,9131
Gyor-Moson-Sopron,arpas,9132
Gyor-Moson-Sopron,Kisbabot,9133
Gyor-Moson-Sopron,Rabaszentmiklos,9133
Gyor-Moson-Sopron,Bodonhely,9134
Gyor-Moson-Sopron,Rabaszentmihaly,9135
Gyor-Moson-Sopron,Merges,9136
Gyor-Moson-Sopron,Rabacsecseny,9136
Gyor-Moson-Sopron,Ikreny,9141
Gyor-Moson-Sopron,Rabapatona,9142
Gyor-Moson-Sopron,Enese,9143
Gyor-Moson-Sopron,Kony,9144
Gyor-Moson-Sopron,Bagyogszovat,9145
Gyor-Moson-Sopron,Rabapordany,9146
Gyor-Moson-Sopron,Dor,9147
Gyor-Moson-Sopron,Abda,9151
Gyor-Moson-Sopron,Borcs,9152
Gyor-Moson-Sopron,otteveny,9153
Gyor-Moson-Sopron,Mosonszentmiklos,9154
Gyor-Moson-Sopron,Lebeny,9155
Gyor-Moson-Sopron,Gyorsovenyhaz,9161
Gyor-Moson-Sopron,Bezi,9162
Gyor-Moson-Sopron,Feherto,9163
Gyor-Moson-Sopron,Markotabodoge,9164
Gyor-Moson-Sopron,Cakohaza,9165
Gyor-Moson-Sopron,Rabcakapi,9165
Gyor-Moson-Sopron,Tarnokreti,9165
Gyor-Moson-Sopron,Bosarkany,9167
Gyor-Moson-Sopron,Janossomorja,9167
Gyor-Moson-Sopron,Acsalag,9168
Gyor-Moson-Sopron,Csorna,9168
Gyor-Moson-Sopron,Barbacs,9169
Gyor-Moson-Sopron,Magloca,9169
Gyor-Moson-Sopron,Gyorujfalu,9171
Gyor-Moson-Sopron,Gyorzamoly,9172
Gyor-Moson-Sopron,Gyorladamer,9173
Gyor-Moson-Sopron,Dunaszeg,9174
Gyor-Moson-Sopron,Dunaszentpal,9175
Gyor-Moson-Sopron,Mecser,9176
Gyor-Moson-Sopron,asvanyraro,9177
Gyor-Moson-Sopron,Hedervar,9178
Gyor-Moson-Sopron,Kimle,9181
Gyor-Moson-Sopron,Karolyhaza,9182
Gyor-Moson-Sopron,Mosonszentmiklos,9183
Gyor-Moson-Sopron,Kunsziget,9184
Gyor-Moson-Sopron,Mosonmagyarovar,9200
Gyor-Moson-Sopron,Feketeerdo,9211
Gyor-Moson-Sopron,Level,9221
Gyor-Moson-Sopron,Hegyeshalom,9222
Gyor-Moson-Sopron,Bezenye,9223
Gyor-Moson-Sopron,Rajka,9224
Gyor-Moson-Sopron,Dunakiliti,9225
Gyor-Moson-Sopron,Dunasziget,9226
Gyor-Moson-Sopron,Halaszi,9228
Gyor-Moson-Sopron,Mariakalnok,9231
Gyor-Moson-Sopron,Darnozseli,9232
Gyor-Moson-Sopron,Lipot,9233
Gyor-Moson-Sopron,Kisbodak,9234
Gyor-Moson-Sopron,Dunaremete,9235
Gyor-Moson-Sopron,Puski,9235
Gyor-Moson-Sopron,Janossomorja,9241
Gyor-Moson-Sopron,Janossomorja,9242
Gyor-Moson-Sopron,Janossomorja,9243
Gyor-Moson-Sopron,Varbalog,9243
Gyor-Moson-Sopron,ujronafo,9244
Gyor-Moson-Sopron,Mosonszolnok,9245
Gyor-Moson-Sopron,Mosonudvar,9246
Gyor-Moson-Sopron,Csorna,9300
Gyor-Moson-Sopron,Pasztori,9311
Gyor-Moson-Sopron,Szilsarkany,9312
Gyor-Moson-Sopron,Rabacsanak,9313
Gyor-Moson-Sopron,Egyed,9314
Gyor-Moson-Sopron,Sobor,9315
Gyor-Moson-Sopron,Rabaszentandras,9316
Gyor-Moson-Sopron,Szany,9317
Gyor-Moson-Sopron,Farad,9321
Gyor-Moson-Sopron,Rabatamasi,9322
Gyor-Moson-Sopron,Jobahaza,9323
Gyor-Moson-Sopron,Bogyoszlo,9324
Gyor-Moson-Sopron,Potyond,9324
Gyor-Moson-Sopron,Sopronnemeti,9325
Gyor-Moson-Sopron,Szil,9326
Gyor-Moson-Sopron,Rabasebes,9327
Gyor-Moson-Sopron,Vag,9327
Gyor-Moson-Sopron,Kapuvar,9330
Gyor-Moson-Sopron,Kapuvar,9339
Gyor-Moson-Sopron,Kisfalud,9341
Gyor-Moson-Sopron,Mihalyi,9342
Gyor-Moson-Sopron,Beled,9343
Gyor-Moson-Sopron,Edve,9343
Gyor-Moson-Sopron,Vasarosfalu,9343
Gyor-Moson-Sopron,Rabakecol,9344
Gyor-Moson-Sopron,Pali,9345
Gyor-Moson-Sopron,Magyarkeresztur,9346
Gyor-Moson-Sopron,Vadosfa,9346
Gyor-Moson-Sopron,Zsebehaza,9346
Gyor-Moson-Sopron,Babot,9351
Gyor-Moson-Sopron,Veszkeny,9352
Gyor-Moson-Sopron,Szarfold,9353
Gyor-Moson-Sopron,Osli,9354
Gyor-Moson-Sopron,Hovej,9361
Gyor-Moson-Sopron,Himod,9362
Gyor-Moson-Sopron,Gyoro,9363
Gyor-Moson-Sopron,Cirak,9364
Gyor-Moson-Sopron,Denesfa,9365
Gyor-Moson-Sopron,Vitnyed,9371
Gyor-Moson-Sopron,Csapod,9372
Gyor-Moson-Sopron,Pusztacsalad,9373
Gyor-Moson-Sopron,Ivan,9374
Gyor-Moson-Sopron,Csafordjanosfa,9375
Gyor-Moson-Sopron,Cser,9375
Gyor-Moson-Sopron,Repceszemere,9375
Gyor-Moson-Sopron,Sopron,9400
Gyor-Moson-Sopron,Sopron,9407
Gyor-Moson-Sopron,Sopron,9408
Gyor-Moson-Sopron,Fertorakos,9421
Gyor-Moson-Sopron,Harka,9422
Gyor-Moson-Sopron,agfalva,9423
Gyor-Moson-Sopron,Fertod,9431
Gyor-Moson-Sopron,Fertod,9433
Gyor-Moson-Sopron,Sarrod,9434
Gyor-Moson-Sopron,Sarrod,9435
Gyor-Moson-Sopron,Fertoszeplak,9436
Gyor-Moson-Sopron,Hegyko,9437
Gyor-Moson-Sopron,Sarrod,9438
Gyor-Moson-Sopron,Agyagosszergeny,9441
Gyor-Moson-Sopron,Fertoendred,9442
